"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Superior + cardio","24 Mar 2026, 17:40","24 Mar 2026, 19:26","","Running",,"",0,"normal",,,4,1380,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Explosive Squat (Barbell) - Jump, Down & Up",,"",0,"normal",20,10,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Explosive Squat (Barbell) - Jump, Down & Up",,"",1,"normal",25,10,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Explosive Squat (Barbell) - Jump, Down & Up",,"",2,"normal",25,10,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Explosive Squat (Barbell) - Jump, Down & Up",,"",3,"normal",25,10,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Bulgarian Squats",,"",0,"normal",8,24,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Bulgarian Squats",,"",1,"normal",8,24,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Bulgarian Squats",,"",2,"normal",8,24,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Bulgarian Squats",,"",3,"normal",8,24,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Hip Abduction (Machine)",0,"",0,"normal",20,15,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Hip Abduction (Machine)",0,"",1,"normal",20,15,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Hip Adduction (Machine)",0,"",0,"normal",20,11,,,
"Pierna + abs","23 Mar 2026, 18:28","23 Mar 2026, 19:28","","Hip Adduction (Machine)",0,"",1,"normal",20,12,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Explosive Squat (Barbell) - Jump, Down & Up",,"",0,"normal",20,10,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Explosive Squat (Barbell) - Jump, Down & Up",,"",1,"normal",20,10,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Explosive Squat (Barbell) - Jump, Down & Up",,"",2,"normal",20,10,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Explosive Squat (Barbell) - Jump, Down & Up",,"",3,"normal",20,10,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Seated Leg Curl (Machine)",,"",0,"normal",12.5,24,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Seated Leg Curl (Machine)",,"",1,"normal",12.5,24,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Seated Leg Curl (Machine)",,"",2,"normal",15,24,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Single Leg Extensions",,"",0,"normal",15,24,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Single Leg Extensions",,"",1,"normal",17.5,24,,,
"Unpoquitode Pierna","20 Mar 2026, 10:56","20 Mar 2026, 11:38","","Single Leg Extensions",,"",2,"normal",20,20,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bench Press (Barbell)",,"",0,"normal",47.5,10,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bench Press (Barbell)",,"",1,"normal",50,8,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bench Press (Barbell)",,"",2,"normal",50,6,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bent Over Row (Barbell)",,"",0,"normal",30,10,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bent Over Row (Barbell)",,"",1,"normal",35,8,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bent Over Row (Barbell)",,"",2,"normal",35,10,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Bent Over Row (Barbell)",,"",3,"normal",40,8,,,
"Superior + cardio","11 Mar 2026, 19:14","11 Mar 2026, 20:13","","Running",,"",0,"normal",,,3.3,1200,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Squat (Barbell)",,"",0,"normal",40,12,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Squat (Barbell)",,"",1,"normal",50,12,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Squat (Barbell)",,"",2,"normal",60,12,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Squat (Barbell)",,"",3,"normal",70,10,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Hip Thrust (Machine)",,"",0,"normal",10,8,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Hip Thrust (Machine)",,"",1,"normal",10,8,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Hip Thrust (Machine)",,"",2,"normal",10,8,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Seated Leg Curl (Machine)",,"",0,"normal",12.5,24,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Seated Leg Curl (Machine)",,"",1,"normal",15,24,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Seated Leg Curl (Machine)",,"",2,"normal",17.5,20,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Single Leg Extensions",,"",0,"normal",15,20,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Single Leg Extensions",,"",1,"normal",17.5,20,,,
"Pierna + abs","9 Mar 2026, 17:53","9 Mar 2026, 19:33","","Single Leg Extensions",,"",2,"normal",20,16,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Bench Press (Barbell)",,"",1,"normal",47.5,8,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Bench Press (Barbell)",,"",2,"normal",50,8,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Bent Over Row (Barbell)",,"",0,"normal",30,10,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Bent Over Row (Barbell)",,"",1,"normal",35,10,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Bent Over Row (Barbell)",,"",2,"normal",40,10,,,
"Superior + cardio","4 Mar 2026, 17:56","4 Mar 2026, 18:56","","Running",,"",0,"normal",,,3.25,1200,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Squat (Barbell)",,"",0,"normal",40,8,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Squat (Barbell)",,"",1,"normal",50,8,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Squat (Barbell)",,"",2,"normal",60,10,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Squat (Barbell)",,"",3,"normal",40,8,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Single Leg Extensions",,"",0,"normal",12.5,20,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Single Leg Extensions",,"",1,"normal",15,20,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Single Leg Extensions",,"",2,"normal",17.5,20,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Single Leg Extensions",,"",3,"normal",20,16,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Seated Leg Curl (Machine)",,"",0,"normal",10,20,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Seated Leg Curl (Machine)",,"",1,"normal",12.5,20,,,
"Pierna + Abs","2 Mar 2026, 18:25","2 Mar 2026, 19:26","","Seated Leg Curl (Machine)",,"",2,"normal",15,20,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Bench Press (Barbell)",,"",1,"normal",47.5,7,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Bench Press (Barbell)",,"",2,"normal",47.5,7,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Pull Up (Assisted)",,"",0,"normal",35,6,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Pull Up (Assisted)",,"",1,"normal",35,5,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Pull Up (Assisted)",,"",2,"normal",40,5,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Bent Over Row (Barbell)",,"",0,"normal",30,10,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Bent Over Row (Barbell)",,"",1,"normal",35,10,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Bent Over Row (Barbell)",,"",2,"normal",35,10,,,
"Evening workout 🏋️","26 Feb 2026, 17:58","26 Feb 2026, 19:01","","Running",,"",0,"normal",,,3.57,1305,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Squat (Barbell)",,"",0,"normal",50,10,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Squat (Barbell)",,"",1,"normal",60,10,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Squat (Barbell)",,"",2,"normal",60,10,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Single Leg Extensions",,"",0,"normal",10,20,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Single Leg Extensions",,"",1,"normal",15,20,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Single Leg Extensions",,"",2,"normal",15,20,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Lying Leg Curl (Machine)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Lying Leg Curl (Machine)",,"",1,"normal",15,10,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Lying Leg Curl (Machine)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Single Leg Standing Calf Raise",,"",0,"normal",,20,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Single Leg Standing Calf Raise",,"",1,"normal",,20,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Single Leg Standing Calf Raise",,"",2,"normal",,20,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Hip Adduction (Machine)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","23 Feb 2026, 17:53","23 Feb 2026, 19:13","","Hip Abduction (Machine)",,"",0,"normal",20,15,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bench Press (Barbell)",,"",2,"normal",47.5,8,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bench Press (Barbell)",,"",3,"normal",50,6,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Pull Up (Assisted)",,"",0,"normal",35,6,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Pull Up (Assisted)",,"",1,"normal",35,5,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Pull Up (Assisted)",,"",2,"normal",40,6,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bent Over Row (Barbell)",,"",0,"normal",40,8,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bent Over Row (Barbell)",,"",1,"normal",40,8,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Bent Over Row (Barbell)",,"",2,"normal",40,8,,,
"Evening workout 🏋️","18 Feb 2026, 17:53","18 Feb 2026, 19:13","","Running",,"",0,"normal",,,3,1200,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Leg Press Horizontal (Machine)",,"",0,"normal",53,12,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Leg Press Horizontal (Machine)",,"",1,"normal",69,10,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Leg Press Horizontal (Machine)",,"",2,"normal",77,8,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Lying Leg Curl (Machine)",,"",0,"normal",20,12,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Lying Leg Curl (Machine)",,"",1,"normal",25,8,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Lying Leg Curl (Machine)",,"",2,"normal",22.5,8,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Single Leg Extensions",,"",0,"normal",12.5,24,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Single Leg Extensions",,"",1,"normal",15,20,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Single Leg Extensions",,"",2,"normal",17.5,18,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Hip Abduction (Machine)",,"",0,"normal",20,15,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Hip Abduction (Machine)",,"",1,"normal",25,15,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Hip Abduction (Machine)",,"",2,"normal",25,15,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Hip Adduction (Machine)",,"",0,"normal",20,12,,,
"Leg Monday","16 Feb 2026, 19:01","16 Feb 2026, 20:11","","Hip Adduction (Machine)",,"",1,"normal",20,12,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Bench Press (Barbell)",,"",0,"normal",45,12,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Bench Press (Barbell)",,"",1,"normal",47.5,9,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Bench Press (Barbell)",,"",2,"normal",47.5,6,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Bent Over Row (Barbell)",,"",0,"normal",40,10,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Bent Over Row (Barbell)",,"",1,"normal",40,8,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Bent Over Row (Barbell)",,"",2,"normal",40,8,,,
"Evening workout 🏋️","15 Feb 2026, 17:08","15 Feb 2026, 18:08","","Running",,"",0,"normal",,,3,1200,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Squat (Barbell)",,"",0,"normal",40,12,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Squat (Barbell)",,"",1,"normal",50,12,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Squat (Barbell)",,"",2,"normal",60,10,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Single Leg Extensions",,"",0,"normal",10,20,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Single Leg Extensions",,"",1,"normal",10,20,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Single Leg Extensions",,"",2,"normal",12.5,20,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Seated Leg Curl (Machine)",,"",0,"normal",10,20,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Seated Leg Curl (Machine)",,"",1,"normal",12.5,20,,,
"Algo de pierna","11 Feb 2026, 18:18","11 Feb 2026, 19:11","","Seated Leg Curl (Machine)",,"",2,"normal",12.5,20,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Bench Press (Barbell)",,"",1,"normal",42.5,10,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Bench Press (Barbell)",,"",3,"normal",47.5,7,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Iso-Lateral Row (Machine)",,"",0,"normal",10,10,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Iso-Lateral Row (Machine)",,"",1,"normal",15,12,,,
"Tren Superior + Run","26 Jan 2026, 18:05","26 Jan 2026, 18:35","","Iso-Lateral Row (Machine)",,"",2,"normal",15,10,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Squat (Barbell)",,"",0,"normal",20,12,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Squat (Barbell)",,"",1,"normal",30,12,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Squat (Barbell)",,"",2,"normal",40,12,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Squat (Barbell)",,"",3,"normal",50,8,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Single Leg Extensions",,"1/2 reps each leg\nSlowly and controlling every move",0,"normal",10,16,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Single Leg Extensions",,"1/2 reps each leg\nSlowly and controlling every move",1,"normal",10,16,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Single Leg Extensions",,"1/2 reps each leg\nSlowly and controlling every move",2,"normal",12.5,16,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Single Leg Extensions",,"1/2 reps each leg\nSlowly and controlling every move",3,"normal",12.5,16,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Standing Calf Raise (Machine)",,"Each set in different position (straight/in/out)",0,"normal",5,15,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Standing Calf Raise (Machine)",,"Each set in different position (straight/in/out)",1,"normal",5,15,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Standing Calf Raise (Machine)",,"Each set in different position (straight/in/out)",2,"normal",5,15,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Seated Leg Curl (Machine)",,"1/2 reps each leg\nSlowly and controlling every move",0,"normal",7.5,20,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Seated Leg Curl (Machine)",,"1/2 reps each leg\nSlowly and controlling every move",1,"normal",10,20,,,
"Leg day 1","19 Jan 2026, 18:10","19 Jan 2026, 19:05","","Seated Leg Curl (Machine)",,"1/2 reps each leg\nSlowly and controlling every move",2,"normal",10,20,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Bench Press (Barbell)",,"",1,"normal",42.5,10,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Bench Press (Barbell)",,"",3,"normal",45,6,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Iso-Lateral Row (Machine)",,"",0,"normal",10,10,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Iso-Lateral Row (Machine)",,"",1,"normal",12.5,10,,,
"Tren Superior","17 Jan 2026, 18:52","17 Jan 2026, 19:27","","Iso-Lateral Row (Machine)",,"",2,"normal",12.5,8,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Bench Press (Barbell)",,"",0,"normal",40,8,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Bench Press (Barbell)",,"",1,"normal",40,8,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Bench Press (Barbell)",,"",2,"normal",40,8,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Iso-Lateral Row (Machine)",,"T - machine",0,"normal",10,10,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Iso-Lateral Row (Machine)",,"T - machine",1,"normal",12.5,10,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Iso-Lateral Row (Machine)",,"T - machine",2,"normal",12.5,10,,,
"I’m mtfkng back bitches","8 Jan 2026, 18:18","8 Jan 2026, 18:48","","Iso-Lateral Row (Machine)",,"T - machine",3,"normal",15,8,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bench Press (Barbell)",,"",0,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bench Press (Barbell)",,"",1,"normal",50,6,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bench Press (Barbell)",,"",2,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bent Over Row (Barbell)",,"",0,"normal",40,10,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bent Over Row (Barbell)",,"",1,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bent Over Row (Barbell)",,"",2,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Bent Over Row (Barbell)",,"",3,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Standing Military Press (Barbell)",,"",0,"normal",20,12,,,
"Day 2: Upper Body Strength + Core Stability","30 Aug 2025, 19:16","30 Aug 2025, 20:16","","Standing Military Press (Barbell)",,"",1,"normal",20,12,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bench Press (Barbell)",,"",0,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bench Press (Barbell)",,"",1,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bench Press (Barbell)",,"",2,"normal",50,6,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bent Over Row (Barbell)",,"",0,"normal",50,10,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bent Over Row (Barbell)",,"",1,"normal",50,10,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bent Over Row (Barbell)",,"",2,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Bent Over Row (Barbell)",,"",3,"normal",50,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Pull Up (Assisted)",,"",0,"normal",23,2,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Pull Up (Assisted)",,"",1,"normal",27,6,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Pull Up (Assisted)",,"",2,"normal",32,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Standing Military Press (Barbell)",,"",0,"normal",20,12,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Standing Military Press (Barbell)",,"",1,"normal",20,12,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Standing Military Press (Barbell)",,"",2,"normal",20,12,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Cross Body Hammer Curl",0,"",0,"normal",16,10,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Cross Body Hammer Curl",0,"",1,"normal",16,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Cross Body Hammer Curl",0,"",2,"normal",16,8,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Triceps Dip (Assisted)",0,"",0,"normal",23,10,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Triceps Dip (Assisted)",0,"",1,"normal",23,7,,,
"Day 2: Upper Body Strength + Core Stability","17 Aug 2025, 17:57","17 Aug 2025, 19:01","","Triceps Dip (Assisted)",0,"",2,"normal",23,6,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Squat (Barbell)",,"",0,"normal",50,8,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Squat (Barbell)",,"",1,"normal",60,8,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Squat (Barbell)",,"",2,"normal",60,8,,,
"Day 1: Lower Body Strength","15 Aug 2025, 19:29","15 Aug 2025, 20:39","","Romanian Deadlift (Barbell)",,"",0,"normal",40,8,,,
